T ,P_sat ,vol_f ,vol_g,h_f ,h_g ,mu_f ,k_f ,Pr_f,mu_g 
1.000000000000,657.078460000000,0.001000152200,192.454880000000,4176.622700000000,2502740.500000000000,0.001731108700,0.558889160000,13.060630000000,0.00000923947620
2.000000000000,705.968860000000,0.001000110500,179.775750000000,8391.732100000000,2504574.700000000000,0.001673627600,0.561399260000,12.561239000000,0.00000926317470
3.000000000000,758.054270000000,0.001000085900,168.027430000000,12603.852000000000,2506408.100000000000,0.001619134700,0.563857340000,12.091002000000,0.00000928711890
4.000000000000,813.512710000000,0.001000077800,157.135170000000,16813.199000000000,2508240.600000000000,0.001567423200,0.566265620000,11.647668000000,0.00000931130370
5.000000000000,872.530220000000,0.001000085600,147.030690000000,21019.976000000000,2510072.300000000000,0.001518303700,0.568626200000,11.229202000000,0.00000933572390
6.000000000000,935.301170000000,0.001000109000,137.651620000000,25224.370000000000,2511903.200000000000,0.001471603000,0.570941010000,10.833758000000,0.00000936037480
7.000000000000,1002.028500000000,0.001000147400,128.940890000000,29426.555000000000,2513733.200000000000,0.001427161700,0.573211870000,10.459657000000,0.00000938525150
8.000000000000,1072.923900000000,0.001000200400,120.846320000000,33626.692000000000,2515562.400000000000,0.001384833700,0.575440490000,10.105373000000,0.00000941034930
9.000000000000,1148.208400000000,0.001000267600,113.320120000000,37824.931000000000,2517390.600000000000,0.001344484400,0.577628440000,9.769513700000,0.00000943566370
10.000000000000,1228.112200000000,0.001000348500,106.318500000000,42021.414000000000,2519218.000000000000,0.001305989700,0.579777230000,9.450807000000,0.00000946119040
11.000000000000,1312.875300000000,0.001000443000,99.801350000000,46216.271000000000,2521044.400000000000,0.001269235300,0.581888240000,9.148089500000,0.00000948692490
12.000000000000,1402.747800000000,0.001000550400,93.731856000000,50409.624000000000,2522870.000000000000,0.001234115500,0.583962800000,8.860295400000,0.00000951286320
13.000000000000,1497.989800000000,0.001000670700,88.076245000000,54601.588000000000,2524694.500000000000,0.001200532600,0.586002110000,8.586446600000,0.00000953900110
14.000000000000,1598.872300000000,0.001000803400,82.803503000000,58792.269000000000,2526518.200000000000,0.001168396100,0.588007340000,8.325644500000,0.00000956533470
15.000000000000,1705.677000000000,0.001000948200,77.885135000000,62981.769000000000,2528340.800000000000,0.001137622100,0.589979560000,8.077061900000,0.00000959186000
16.000000000000,1818.696800000000,0.001001104900,73.294945000000,67170.181000000000,2530162.400000000000,0.001108132800,0.591919790000,7.839936900000,0.00000961857330
17.000000000000,1938.236000000000,0.001001273200,69.008838000000,71357.594000000000,2531983.000000000000,0.001079856000,0.593828980000,7.613566200000,0.00000964547090
18.000000000000,2064.610900000000,0.001001452900,65.004636000000,75544.091000000000,2533802.600000000000,0.001052724300,0.595708030000,7.397300300000,0.00000967254910
19.000000000000,2198.149900000000,0.001001643700,61.261921000000,79729.749000000000,2535621.100000000000,0.001026675200,0.597557790000,7.190538400000,0.00000969980430
20.000000000000,2339.193700000000,0.001001845300,57.761877000000,83914.641000000000,2537438.400000000000,0.001001650400,0.599379040000,6.992724000000,0.00000972723320
21.000000000000,2488.095900000000,0.001002057700,54.487160000000,88098.837000000000,2539254.700000000000,0.000977595560,0.601172530000,6.803341300000,0.00000975483240
22.000000000000,2645.223100000000,0.001002280500,51.421773000000,92282.402000000000,2541069.800000000000,0.000954459790,0.602938960000,6.621911200000,0.00000978259860
23.000000000000,2810.955400000000,0.001002513500,48.550952000000,96465.396000000000,2542883.700000000000,0.000932195670,0.604679000000,6.447989000000,0.00000981052840
24.000000000000,2985.686600000000,0.001002756600,45.861066000000,100647.880000000000,2544696.500000000000,0.000910758830,0.606393280000,6.281160500000,0.00000983861880
25.000000000000,3169.824500000000,0.001003009700,43.339524000000,104829.900000000000,2546507.900000000000,0.000890107700,0.608082370000,6.121040400000,0.00000986686670
26.000000000000,3363.791500000000,0.001003272400,40.974685000000,109011.520000000000,2548318.200000000000,0.000870203340,0.609746850000,5.967269300000,0.00000989526900
27.000000000000,3568.024600000000,0.001003544700,38.755786000000,113192.770000000000,2550127.100000000000,0.000851009260,0.611387220000,5.819511900000,0.00000992382270
28.000000000000,3782.976100000000,0.001003826400,36.672870000000,117373.720000000000,2551934.700000000000,0.000832491160,0.613003990000,5.677455200000,0.00000995252500
29.000000000000,4009.113400000000,0.001004117400,34.716717000000,121554.390000000000,2553740.900000000000,0.000814616870,0.614597630000,5.540806500000,0.00000998137300
30.000000000000,4246.919900000000,0.001004417400,32.878790000000,125734.840000000000,2555545.700000000000,0.000797356110,0.616168580000,5.409291600000,0.00001001036400
31.000000000000,4496.895200000000,0.001004726500,31.151179000000,129915.090000000000,2557349.100000000000,0.000780680420,0.617717270000,5.282654300000,0.00001003949500
32.000000000000,4759.555200000000,0.001005044300,29.526548000000,134095.200000000000,2559151.000000000000,0.000764563000,0.619244070000,5.160654000000,0.00001006876300
33.000000000000,5035.432700000000,0.001005370900,27.998096000000,138275.180000000000,2560951.400000000000,0.000748978570,0.620749380000,5.043065000000,0.00001009816700
34.000000000000,5325.077600000000,0.001005706100,26.559510000000,142455.080000000000,2562750.300000000000,0.000733903330,0.622233550000,4.929675700000,0.00001012770200
35.000000000000,5629.057400000000,0.001006049700,25.204931000000,146634.920000000000,2564547.600000000000,0.000719314800,0.623696920000,4.820286900000,0.00001015736700
36.000000000000,5947.957400000000,0.001006401700,23.928915000000,150814.740000000000,2566343.200000000000,0.000705191770,0.625139800000,4.714711300000,0.00001018716000
37.000000000000,6282.381100000000,0.001006762000,22.726404000000,154994.560000000000,2568137.200000000000,0.000691514160,0.626562510000,4.612773000000,0.00001021707700
38.000000000000,6632.950600000000,0.001007130400,21.592697000000,159174.420000000000,2569929.500000000000,0.000678263040,0.627965320000,4.514305700000,0.00001024711600
39.000000000000,7000.307000000000,0.001007506900,20.523419000000,163354.330000000000,2571720.100000000000,0.000665420460,0.629348530000,4.419153300000,0.00001027727600
40.000000000000,7385.110500000000,0.001007891300,19.514501000000,167534.330000000000,2573508.900000000000,0.000652969420,0.630712380000,4.327167900000,0.00001030755300
41.000000000000,7788.041000000000,0.001008283600,18.562154000000,171714.430000000000,2575295.800000000000,0.000640893850,0.632057130000,4.238210400000,0.00001033794500
42.000000000000,8209.798400000000,0.001008683700,17.662850000000,175894.660000000000,2577080.900000000000,0.000629178480,0.633383020000,4.152149100000,0.00001036845000
43.000000000000,8651.103000000000,0.001009091500,16.813301000000,180075.040000000000,2578864.000000000000,0.000617808850,0.634690260000,4.068859700000,0.00001039906700
44.000000000000,9112.695500000000,0.001009506900,16.010441000000,184255.590000000000,2580645.200000000000,0.000606771220,0.635979080000,3.988224500000,0.00001042979200
45.000000000000,9595.337800000000,0.001009929800,15.251413000000,188436.330000000000,2582424.400000000000,0.000596052550,0.637249690000,3.910132000000,0.00001046062300
46.000000000000,10099.813000000000,0.001010360200,14.533551000000,192617.290000000000,2584201.500000000000,0.000585640440,0.638502270000,3.834476900000,0.00001049155900
47.000000000000,10626.927000000000,0.001010798000,13.854365000000,196798.480000000000,2585976.600000000000,0.000575523110,0.639737020000,3.761159100000,0.00001052259800
48.000000000000,11177.506000000000,0.001011243200,13.211531000000,200979.910000000000,2587749.400000000000,0.000565689340,0.640954120000,3.690083800000,0.00001055373700
49.000000000000,11752.399000000000,0.001011695500,12.602879000000,205161.610000000000,2589520.100000000000,0.000556128480,0.642153740000,3.621161000000,0.00001058497400
50.000000000000,12352.479000000000,0.001012155100,12.026380000000,209343.600000000000,2591288.600000000000,0.000546830350,0.643336050000,3.554305300000,0.00001061630700
51.000000000000,12978.641000000000,0.001012621800,11.480137000000,213525.890000000000,2593054.700000000000,0.000537785270,0.644501200000,3.489435500000,0.00001064773500
52.000000000000,13631.804000000000,0.001013095600,10.962376000000,217708.500000000000,2594818.500000000000,0.000528984020,0.645649350000,3.426474600000,0.00001067925500
53.000000000000,14312.910000000000,0.001013576400,10.471438000000,221891.440000000000,2596579.900000000000,0.000520417790,0.646780640000,3.365349100000,0.00001071086600
54.000000000000,15022.926000000000,0.001014064200,10.005769000000,226074.740000000000,2598338.800000000000,0.000512078170,0.647895220000,3.305989100000,0.00001074256600
55.000000000000,15762.843000000000,0.001014558900,9.563914300000,230258.400000000000,2600095.300000000000,0.000503957150,0.648993220000,3.248328300000,0.00001077435200
56.000000000000,16533.677000000000,0.001015060400,9.144510700000,234442.440000000000,2601849.200000000000,0.000496047060,0.650074770000,3.192303300000,0.00001080622400
57.000000000000,17336.469000000000,0.001015568800,8.746281400000,238626.890000000000,2603600.500000000000,0.000488340590,0.651140000000,3.137853700000,0.00001083817900
58.000000000000,18172.285000000000,0.001016084000,8.368029300000,242811.750000000000,2605349.100000000000,0.000480830720,0.652189030000,3.084922000000,0.00001087021500
59.000000000000,19042.216000000000,0.001016605800,8.008631400000,246997.040000000000,2607095.000000000000,0.000473510770,0.653221980000,3.033453200000,0.00001090233100
60.000000000000,19947.383000000000,0.001017134400,7.667034500000,251182.770000000000,2608838.200000000000,0.000466374320,0.654238960000,2.983394900000,0.00001093452600
61.000000000000,20888.928000000000,0.001017669600,7.342250000000,255368.970000000000,2610578.500000000000,0.000459415250,0.655240090000,2.934697100000,0.00001096679600
62.000000000000,21868.023000000000,0.001018211400,7.033349500000,259555.640000000000,2612315.900000000000,0.000452627670,0.656225460000,2.887311900000,0.00001099914200
63.000000000000,22885.867000000000,0.001018759800,6.739461400000,263742.800000000000,2614050.400000000000,0.000446005950,0.657195190000,2.841193700000,0.00001103156000
64.000000000000,23943.684000000000,0.001019314700,6.459766500000,267930.470000000000,2615781.900000000000,0.000439544700,0.658149380000,2.796298600000,0.00001106405000
65.000000000000,25042.730000000000,0.001019876100,6.193495100000,272118.660000000000,2617510.400000000000,0.000433238750,0.659088110000,2.752584900000,0.00001109661000
66.000000000000,26184.283000000000,0.001020444000,5.939923100000,276307.390000000000,2619235.700000000000,0.000427083130,0.660011500000,2.710012600000,0.00001112923800
67.000000000000,27369.654000000000,0.001021018400,5.698369900000,280496.670000000000,2620957.900000000000,0.000421073070,0.660919630000,2.668543300000,0.00001116193300
68.000000000000,28600.182000000000,0.001021599100,5.468194900000,284686.520000000000,2622676.800000000000,0.000415204000,0.661812590000,2.628140200000,0.00001119469300
69.000000000000,29877.231000000000,0.001022186300,5.248795000000,288876.960000000000,2624392.500000000000,0.000409471520,0.662690470000,2.588768300000,0.00001122751700
70.000000000000,31202.199000000000,0.001022779800,5.039602700000,293068.000000000000,2626104.800000000000,0.000403871420,0.663553370000,2.550393700000,0.00001126040200
71.000000000000,32576.509000000000,0.001023379600,4.840083300000,297259.660000000000,2627813.600000000000,0.000398399640,0.664401350000,2.512984200000,0.00001129334900
72.000000000000,34001.618000000000,0.001023985700,4.649733000000,301451.950000000000,2629519.000000000000,0.000393052280,0.665234510000,2.476508600000,0.00001132635500
73.000000000000,35479.010000000000,0.001024598200,4.468077100000,305644.890000000000,2631220.900000000000,0.000387825580,0.666052930000,2.440937200000,0.00001135941900
74.000000000000,37010.199000000000,0.001025216900,4.294667800000,309838.500000000000,2632919.200000000000,0.000382715930,0.666856680000,2.406241400000,0.00001139253900
75.000000000000,38596.731000000000,0.001025841800,4.129083100000,314032.800000000000,2634613.800000000000,0.000377719870,0.667645850000,2.372393700000,0.00001142571400
76.000000000000,40240.182000000000,0.001026473000,3.970924700000,318227.790000000000,2636304.600000000000,0.000372834050,0.668420500000,2.339367600000,0.00001145894300
77.000000000000,41942.159000000000,0.001027110400,3.819816700000,322423.510000000000,2637991.700000000000,0.000368055240,0.669180730000,2.307138000000,0.00001149222400
78.000000000000,43704.300000000000,0.001027754000,3.675404300000,326619.960000000000,2639674.900000000000,0.000363380340,0.669926590000,2.275680200000,0.00001152555500
79.000000000000,45528.275000000000,0.001028403800,3.537352300000,330817.170000000000,2641354.200000000000,0.000358806360,0.670658170000,2.244971000000,0.00001155893700
80.000000000000,47415.784000000000,0.001029059800,3.405344400000,335015.150000000000,2643029.600000000000,0.000354330420,0.671375530000,2.214987700000,0.00001159236700
81.000000000000,49368.562000000000,0.001029721900,3.279081400000,339213.930000000000,2644700.800000000000,0.000349949730,0.672078740000,2.185708500000,0.00001162584300
82.000000000000,51388.373000000000,0.001030390200,3.158280500000,343413.510000000000,2646367.900000000000,0.000345661630,0.672767880000,2.157112600000,0.00001165936600
83.000000000000,53477.014000000000,0.001031064600,3.042674600000,347613.920000000000,2648030.900000000000,0.000341463510,0.673443010000,2.129179900000,0.00001169293300
84.000000000000,55636.318000000000,0.001031745100,2.932010800000,351815.180000000000,2649689.500000000000,0.000337352880,0.674104200000,2.101890800000,0.00001172654300
85.000000000000,57868.145000000000,0.001032431800,2.826049900000,356017.310000000000,2651343.900000000000,0.000333327330,0.674751520000,2.075226800000,0.00001176019500
86.000000000000,60174.393000000000,0.001033124600,2.724565600000,360220.330000000000,2652993.800000000000,0.000329384530,0.675385030000,2.049169800000,0.00001179388800
87.000000000000,62556.991000000000,0.001033823500,2.627343700000,364424.260000000000,2654639.300000000000,0.000325522240,0.676004800000,2.023702500000,0.00001182762100
88.000000000000,65017.901000000000,0.001034528400,2.534181300000,368629.110000000000,2656280.300000000000,0.000321738280,0.676610890000,1.998808100000,0.00001186139200
89.000000000000,67559.120000000000,0.001035239500,2.444886100000,372834.920000000000,2657916.600000000000,0.000318030550,0.677203370000,1.974470300000,0.00001189520000
90.000000000000,70182.678000000000,0.001035956700,2.359276100000,377041.690000000000,2659548.200000000000,0.000314397020,0.677782300000,1.950673700000,0.00001192904400
91.000000000000,72890.638000000000,0.001036680000,2.277178800000,381249.450000000000,2661175.100000000000,0.000310835730,0.678347740000,1.927403200000,0.00001196292400
92.000000000000,75685.099000000000,0.001037409300,2.198430500000,385458.230000000000,2662797.200000000000,0.000307344780,0.678899760000,1.904644200000,0.00001199683700
93.000000000000,78568.194000000000,0.001038144800,2.122876100000,389668.040000000000,2664414.400000000000,0.000303922330,0.679438410000,1.882382700000,0.00001203078300
94.000000000000,81542.088000000000,0.001038886300,2.050368500000,393878.910000000000,2666026.600000000000,0.000300566610,0.679963760000,1.860605200000,0.00001206476000
95.000000000000,84608.985000000000,0.001039634000,1.980768100000,398090.860000000000,2667633.700000000000,0.000297275900,0.680475860000,1.839298500000,0.00001209876900
96.000000000000,87771.120000000000,0.001040387700,1.913942400000,402303.900000000000,2669235.800000000000,0.000294048540,0.680974780000,1.818450100000,0.00001213280700
97.000000000000,91030.764000000000,0.001041147500,1.849765600000,406518.070000000000,2670832.600000000000,0.000290882900,0.681460580000,1.798047600000,0.00001216687300
98.000000000000,94390.224000000000,0.001041913400,1.788118200000,410733.390000000000,2672424.200000000000,0.000287777440,0.681933310000,1.778079200000,0.00001220096700
99.000000000000,97851.842000000000,0.001042685500,1.728886700000,414949.880000000000,2674010.400000000000,0.000284730630,0.682393030000,1.758533600000,0.00001223508800
100.000000000000,101417.990000000000,0.001043463600,1.671963500000,419167.570000000000,2675591.200000000000,0.000281741020,0.682839810000,1.739399600000,0.00001226923400
101.000000000000,105091.090000000000,0.001044247900,1.617246100000,423386.470000000000,2677166.500000000000,0.000278807170,0.683273690000,1.720666500000,0.00001230340500
102.000000000000,108873.590000000000,0.001045038200,1.564637000000,427606.610000000000,2678736.200000000000,0.000275927720,0.683694740000,1.702324000000,0.00001233760000
103.000000000000,112767.960000000000,0.001045834700,1.514043800000,431828.020000000000,2680300.300000000000,0.000273101330,0.684103010000,1.684362100000,0.00001237181700
104.000000000000,116776.730000000000,0.001046637400,1.465378300000,436050.730000000000,2681858.700000000000,0.000270326710,0.684498560000,1.666771000000,0.00001240605600
105.000000000000,120902.450000000000,0.001047446200,1.418556800000,440274.750000000000,2683411.200000000000,0.000267602590,0.684881450000,1.649541400000,0.00001244031600
106.000000000000,125147.720000000000,0.001048261100,1.373499600000,444500.110000000000,2684957.800000000000,0.000264927770,0.685251720000,1.632664100000,0.00001247459500
107.000000000000,129515.160000000000,0.001049082200,1.330130800000,448726.840000000000,2686498.500000000000,0.000262301060,0.685609440000,1.616130400000,0.00001250889400
108.000000000000,134007.440000000000,0.001049909500,1.288378100000,452954.970000000000,2688033.100000000000,0.000259721300,0.685954670000,1.599931600000,0.00001254321100
109.000000000000,138627.250000000000,0.001050743000,1.248172800000,457184.520000000000,2689561.600000000000,0.000257187400,0.686287440000,1.584059600000,0.00001257754600
110.000000000000,143377.340000000000,0.001051582700,1.209449400000,461415.510000000000,2691083.900000000000,0.000254698270,0.686607830000,1.568506200000,0.00001261189700
111.000000000000,148260.470000000000,0.001052428700,1.172145400000,465647.970000000000,2692600.000000000000,0.000252252850,0.686915880000,1.553263800000,0.00001264626400
112.000000000000,153279.460000000000,0.001053280800,1.136201400000,469881.940000000000,2694109.600000000000,0.000249850130,0.687211650000,1.538324800000,0.00001268064600
113.000000000000,158437.150000000000,0.001054139200,1.101560600000,474117.440000000000,2695612.800000000000,0.000247489120,0.687495180000,1.523681800000,0.00001271504200
114.000000000000,163736.430000000000,0.001055003900,1.068169100000,478354.480000000000,2697109.500000000000,0.000245168860,0.687766540000,1.509327800000,0.00001274945100
115.000000000000,169180.210000000000,0.001055874800,1.035975100000,482593.120000000000,2698599.600000000000,0.000242888400,0.688025780000,1.495255900000,0.00001278387300
116.000000000000,174771.450000000000,0.001056752100,1.004929700000,486833.360000000000,2700082.900000000000,0.000240646850,0.688272940000,1.481459500000,0.00001281830700
117.000000000000,180513.140000000000,0.001057635600,0.974985730000,491075.240000000000,2701559.500000000000,0.000238443320,0.688508080000,1.467931900000,0.00001285275200
118.000000000000,186408.320000000000,0.001058525500,0.946098570000,495318.790000000000,2703029.300000000000,0.000236276940,0.688731250000,1.454667100000,0.00001288720800
119.000000000000,192460.040000000000,0.001059421800,0.918225440000,499564.040000000000,2704492.100000000000,0.000234146890,0.688942510000,1.441658800000,0.00001292167400
120.000000000000,198671.420000000000,0.001060324400,0.891325520000,503811.020000000000,2705947.800000000000,0.000232052350,0.689141900000,1.428901100000,0.00001295614800
121.000000000000,205045.600000000000,0.001061233500,0.865359850000,508059.750000000000,2707396.500000000000,0.000229992530,0.689329470000,1.416388300000,0.00001299063100
122.000000000000,211585.750000000000,0.001062148900,0.840291200000,512310.260000000000,2708838.000000000000,0.000227966670,0.689505280000,1.404114800000,0.00001302512200
123.000000000000,218295.080000000000,0.001063070800,0.816084020000,516562.590000000000,2710272.200000000000,0.000225974010,0.689669370000,1.392075200000,0.00001305962000
124.000000000000,225176.850000000000,0.001063999200,0.792704330000,520816.760000000000,2711699.100000000000,0.000224013830,0.689821790000,1.380264200000,0.00001309412400
125.000000000000,232234.350000000000,0.001064934100,0.770119630000,525072.810000000000,2713118.500000000000,0.000222085410,0.689962600000,1.368676700000,0.00001312863500
